topic,doc_ID,p,doc,Sub,Date
2,340,0.3333333333333333,11payvc,ProstateCancer,2023-03-12T21:06:11Z
1,341,0.4827586206896552,11pezxr,ProstateCancer,2023-03-13T00:50:25Z
2,341,0.5172413793103449,11pezxr,ProstateCancer,2023-03-13T00:50:25Z
1,342,0.76,11potq4,ProstateCancer,2023-03-13T07:25:27Z
2,342,0.24,11potq4,ProstateCancer,2023-03-13T07:25:27Z
1,343,0.3148148148148148,11pptq3,ProstateCancer,2023-03-13T08:04:57Z
2,343,0.6851851851851852,11pptq3,ProstateCancer,2023-03-13T08:04:57Z
1,344,0.8536585365853658,11pwpmw,ProstateCancer,2023-03-13T12:50:51Z
2,344,0.14634146341463414,11pwpmw,ProstateCancer,2023-03-13T12:50:51Z
1,345,0.5652173913043478,11pzrzw,ProstateCancer,2023-03-13T15:15:26Z
2,345,0.43478260869565216,11pzrzw,ProstateCancer,2023-03-13T15:15:26Z
1,346,0.5882352941176471,11qh8ic,ProstateCancer,2023-03-14T05:23:16Z
2,346,0.4117647058823529,11qh8ic,ProstateCancer,2023-03-14T05:23:16Z
1,347,0.525,11qn3sn,ProstateCancer,2023-03-14T08:54:23Z
2,347,0.475,11qn3sn,ProstateCancer,2023-03-14T08:54:23Z
1,348,0.7567567567567568,11qtcnz,ProstateCancer,2023-03-14T12:58:57Z
2,348,0.24324324324324328,11qtcnz,ProstateCancer,2023-03-14T12:58:57Z
1,349,0.422360248447205,11r5xka,ProstateCancer,2023-03-15T00:20:32Z
2,349,0.577639751552795,11r5xka,ProstateCancer,2023-03-15T00:20:32Z
1,350,0.75,11revvb,ProstateCancer,2023-03-15T05:53:50Z
2,350,0.25,11revvb,ProstateCancer,2023-03-15T05:53:50Z
1,351,0.6,11rh091,ProstateCancer,2023-03-15T11:59:30Z
2,351,0.4,11rh091,ProstateCancer,2023-03-15T11:59:30Z
1,352,0.88,11rz43n,ProstateCancer,2023-03-16T02:06:26Z
2,352,0.12,11rz43n,ProstateCancer,2023-03-16T02:06:26Z
1,353,0.6190476190476191,11s0i1u,ProstateCancer,2023-03-16T02:55:57Z
2,353,0.380952380952381,11s0i1u,ProstateCancer,2023-03-16T02:55:57Z
1,354,0.5333333333333333,11s3m8x,ProstateCancer,2023-03-16T04:46:49Z
2,354,0.4666666666666667,11s3m8x,ProstateCancer,2023-03-16T04:46:49Z
1,355,0.8863636363636364,11s53tl,ProstateCancer,2023-03-16T05:37:54Z
2,355,0.11363636363636365,11s53tl,ProstateCancer,2023-03-16T05:37:54Z
1,356,0.75,11s6bhu,ProstateCancer,2023-03-16T06:19:59Z
2,356,0.25,11s6bhu,ProstateCancer,2023-03-16T06:19:59Z
1,357,0.9302325581395348,11s9rw1,ProstateCancer,2023-03-16T08:24:27Z
2,357,0.06976744186046512,11s9rw1,ProstateCancer,2023-03-16T08:24:27Z
1,358,0.5714285714285714,11scfbc,ProstateCancer,2023-03-16T10:02:59Z
2,358,0.42857142857142855,11scfbc,ProstateCancer,2023-03-16T10:02:59Z
1,359,0.7723577235772358,11scod2,ProstateCancer,2023-03-16T10:13:04Z
2,359,0.22764227642276424,11scod2,ProstateCancer,2023-03-16T10:13:04Z
1,360,0.8260869565217391,11suffb,ProstateCancer,2023-03-17T00:37:57Z
2,360,0.17391304347826086,11suffb,ProstateCancer,2023-03-17T00:37:57Z
1,361,0.47619047619047616,11sygb3,ProstateCancer,2023-03-17T03:12:51Z
2,361,0.5238095238095238,11sygb3,ProstateCancer,2023-03-17T03:12:51Z
1,362,0.5247524752475248,11szcpk,ProstateCancer,2023-03-17T03:45:57Z
2,362,0.4752475247524752,11szcpk,ProstateCancer,2023-03-17T03:45:57Z
1,363,0.43243243243243246,11t26m5,ProstateCancer,2023-03-17T05:29:06Z
2,363,0.5675675675675675,11t26m5,ProstateCancer,2023-03-17T05:29:06Z
1,364,0.2857142857142857,11t7vc6,ProstateCancer,2023-03-17T09:08:19Z
2,364,0.7142857142857143,11t7vc6,ProstateCancer,2023-03-17T09:08:19Z
1,365,0.5294117647058824,11teate,ProstateCancer,2023-03-17T13:18:14Z
2,365,0.4705882352941176,11teate,ProstateCancer,2023-03-17T13:18:14Z
1,366,0.7,11tjrt6,ProstateCancer,2023-03-17T18:03:06Z
2,366,0.3,11tjrt6,ProstateCancer,2023-03-17T18:03:06Z
1,367,0.6666666666666666,11twn8p,ProstateCancer,2023-03-18T03:51:56Z
2,367,0.3333333333333333,11twn8p,ProstateCancer,2023-03-18T03:51:56Z
1,368,0.8076923076923077,11u8447,ProstateCancer,2023-03-18T10:45:28Z
2,368,0.19230769230769232,11u8447,ProstateCancer,2023-03-18T10:45:28Z
1,369,0.14285714285714285,11un8n3,ProstateCancer,2023-03-18T23:32:40Z
2,369,0.8571428571428571,11un8n3,ProstateCancer,2023-03-18T23:32:40Z
1,370,0.7096774193548387,11uqf29,ProstateCancer,2023-03-19T01:48:50Z
2,370,0.2903225806451613,11uqf29,ProstateCancer,2023-03-19T01:48:50Z
1,371,0.7096774193548387,11usvtu,ProstateCancer,2023-03-19T03:29:16Z
2,371,0.2903225806451613,11usvtu,ProstateCancer,2023-03-19T03:29:16Z
1,372,0.7450980392156863,11uu9gy,ProstateCancer,2023-03-19T04:23:23Z
2,372,0.2549019607843137,11uu9gy,ProstateCancer,2023-03-19T04:23:23Z
1,373,0.4,11v0mb9,ProstateCancer,2023-03-19T08:01:50Z
2,373,0.6,11v0mb9,ProstateCancer,2023-03-19T08:01:50Z
1,374,0.7222222222222222,11v31eu,ProstateCancer,2023-03-19T09:33:26Z
2,374,0.2777777777777778,11v31eu,ProstateCancer,2023-03-19T09:33:26Z
1,375,0.6666666666666666,11v554o,ProstateCancer,2023-03-19T10:57:04Z
2,375,0.3333333333333333,11v554o,ProstateCancer,2023-03-19T10:57:04Z
1,376,0.42115384615384616,11v5y2n,ProstateCancer,2023-03-19T11:29:52Z
2,376,0.5788461538461539,11v5y2n,ProstateCancer,2023-03-19T11:29:52Z
1,377,0.9,11vr723,ProstateCancer,2023-03-20T04:21:52Z
2,377,0.1,11vr723,ProstateCancer,2023-03-20T04:21:52Z
1,378,0.20689655172413793,11vukgh,ProstateCancer,2023-03-20T06:13:12Z
2,378,0.7931034482758621,11vukgh,ProstateCancer,2023-03-20T06:13:12Z
1,379,0.6785714285714286,11wt8j1,ProstateCancer,2023-03-21T06:36:42Z
2,379,0.32142857142857145,11wt8j1,ProstateCancer,2023-03-21T06:36:42Z
1,380,0.6666666666666666,11x4jzb,ProstateCancer,2023-03-21T13:43:46Z
2,380,0.3333333333333333,11x4jzb,ProstateCancer,2023-03-21T13:43:46Z
1,381,0.7272727272727273,11xa6eb,ProstateCancer,2023-03-21T18:51:26Z
2,381,0.2727272727272727,11xa6eb,ProstateCancer,2023-03-21T18:51:26Z
1,382,0.3333333333333333,11xc2kh,ProstateCancer,2023-03-21T20:36:09Z
2,382,0.6666666666666666,11xc2kh,ProstateCancer,2023-03-21T20:36:09Z
1,383,0.8181818181818182,11xl1jr,ProstateCancer,2023-03-22T02:56:16Z
2,383,0.18181818181818185,11xl1jr,ProstateCancer,2023-03-22T02:56:16Z
1,384,0.8191489361702128,11y3wqb,ProstateCancer,2023-03-22T13:30:36Z
2,384,0.18085106382978725,11y3wqb,ProstateCancer,2023-03-22T13:30:36Z
1,385,0.6396396396396397,11y70xu,ProstateCancer,2023-03-22T15:34:55Z
2,385,0.36036036036036034,11y70xu,ProstateCancer,2023-03-22T15:34:55Z
1,386,0.8518518518518519,11yft1p,ProstateCancer,2023-03-22T22:18:44Z
2,386,0.14814814814814814,11yft1p,ProstateCancer,2023-03-22T22:18:44Z
1,387,0.7941176470588235,11yibk5,ProstateCancer,2023-03-22T23:56:04Z
2,387,0.2058823529411765,11yibk5,ProstateCancer,2023-03-22T23:56:04Z
1,388,0.43333333333333335,11yk4dl,ProstateCancer,2023-03-23T01:05:16Z
2,388,0.5666666666666667,11yk4dl,ProstateCancer,2023-03-23T01:05:16Z
1,389,0.5735294117647058,11ynxnb,ProstateCancer,2023-03-23T03:17:40Z
2,389,0.4264705882352941,11ynxnb,ProstateCancer,2023-03-23T03:17:40Z
1,390,0.37894736842105264,11yujfs,ProstateCancer,2023-03-23T06:54:18Z
2,390,0.6210526315789474,11yujfs,ProstateCancer,2023-03-23T06:54:18Z
1,391,0.6363636363636364,11yxxoa,ProstateCancer,2023-03-23T08:48:16Z
2,391,0.3636363636363637,11yxxoa,ProstateCancer,2023-03-23T08:48:16Z
1,392,0.9047619047619048,11z0y0y,ProstateCancer,2023-03-23T10:29:54Z
2,392,0.09523809523809525,11z0y0y,ProstateCancer,2023-03-23T10:29:54Z
1,393,0.7142857142857143,11z2ywr,ProstateCancer,2023-03-23T11:42:25Z
2,393,0.2857142857142857,11z2ywr,ProstateCancer,2023-03-23T11:42:25Z
1,394,0.8144329896907216,11z6fel,ProstateCancer,2023-03-23T13:54:09Z
2,394,0.18556701030927836,11z6fel,ProstateCancer,2023-03-23T13:54:09Z
1,395,0.35714285714285715,11z8j6j,ProstateCancer,2023-03-23T15:19:16Z
2,395,0.6428571428571429,11z8j6j,ProstateCancer,2023-03-23T15:19:16Z
1,396,0.9310344827586208,11ziv55,ProstateCancer,2023-03-23T23:29:43Z
2,396,0.06896551724137931,11ziv55,ProstateCancer,2023-03-23T23:29:43Z
1,397,0.8,11zo259,ProstateCancer,2023-03-24T02:37:01Z
2,397,0.2,11zo259,ProstateCancer,2023-03-24T02:37:01Z
1,398,0.42857142857142855,11zqxvu,ProstateCancer,2023-03-24T04:18:04Z
2,398,0.5714285714285714,11zqxvu,ProstateCancer,2023-03-24T04:18:04Z
1,399,0.782608695652174,11ztr5u,ProstateCancer,2023-03-24T05:58:36Z
2,399,0.21739130434782608,11ztr5u,ProstateCancer,2023-03-24T05:58:36Z
1,400,0.4090909090909091,11zv37w,ProstateCancer,2023-03-24T06:47:07Z
2,400,0.5909090909090909,11zv37w,ProstateCancer,2023-03-24T06:47:07Z
1,401,0.5512820512820513,120o891,ProstateCancer,2023-03-25T02:46:34Z
2,401,0.44871794871794873,120o891,ProstateCancer,2023-03-25T02:46:34Z
1,402,1,120t7ax,ProstateCancer,2023-03-25T05:26:03Z
2,402,0,120t7ax,ProstateCancer,2023-03-25T05:26:03Z
1,403,0.5625,120wf33,ProstateCancer,2023-03-25T06:59:59Z
2,403,0.4375,120wf33,ProstateCancer,2023-03-25T06:59:59Z
1,404,0.8260869565217391,120ze0k,ProstateCancer,2023-03-25T08:30:44Z
2,404,0.17391304347826086,120ze0k,ProstateCancer,2023-03-25T08:30:44Z
1,405,0.625,1212u5h,ProstateCancer,2023-03-25T10:29:08Z
2,405,0.375,1212u5h,ProstateCancer,2023-03-25T10:29:08Z
1,406,0.5238095238095238,121atm2,ProstateCancer,2023-03-25T15:40:09Z
2,406,0.47619047619047616,121atm2,ProstateCancer,2023-03-25T15:40:09Z
1,407,0.7142857142857143,121iypi,ProstateCancer,2023-03-25T22:26:35Z
2,407,0.2857142857142857,121iypi,ProstateCancer,2023-03-25T22:26:35Z
1,408,0.5,121prbw,ProstateCancer,2023-03-26T02:42:11Z
2,408,0.5,121prbw,ProstateCancer,2023-03-26T02:42:11Z
1,409,0.6875,121u6cf,ProstateCancer,2023-03-26T05:13:17Z
2,409,0.3125,121u6cf,ProstateCancer,2023-03-26T05:13:17Z
1,410,0.525,121yfkb,ProstateCancer,2023-03-26T07:40:29Z
2,410,0.475,121yfkb,ProstateCancer,2023-03-26T07:40:29Z
1,411,0.3636363636363637,122bjw5,ProstateCancer,2023-03-26T15:57:28Z
2,411,0.6363636363636364,122bjw5,ProstateCancer,2023-03-26T15:57:28Z
1,412,0.29545454545454547,122ib15,ProstateCancer,2023-03-26T21:39:25Z
2,412,0.7045454545454546,122ib15,ProstateCancer,2023-03-26T21:39:25Z
1,413,0.7014925373134329,122w0f5,ProstateCancer,2023-03-27T06:04:24Z
2,413,0.29850746268656714,122w0f5,ProstateCancer,2023-03-27T06:04:24Z
1,414,0.625,123242k,ProstateCancer,2023-03-27T09:30:19Z
2,414,0.375,123242k,ProstateCancer,2023-03-27T09:30:19Z
1,415,0.9523809523809524,1232qce,ProstateCancer,2023-03-27T09:52:46Z
2,415,0.04761904761904761,1232qce,ProstateCancer,2023-03-27T09:52:46Z
1,416,0.9130434782608696,123nrsi,ProstateCancer,2023-03-28T01:01:40Z
2,416,0.08695652173913043,123nrsi,ProstateCancer,2023-03-28T01:01:40Z
1,417,0.6666666666666666,123wahr,ProstateCancer,2023-03-28T05:46:43Z
2,417,0.3333333333333333,123wahr,ProstateCancer,2023-03-28T05:46:43Z
1,418,0.4,1244hn1,ProstateCancer,2023-03-28T10:13:49Z
2,418,0.6,1244hn1,ProstateCancer,2023-03-28T10:13:49Z
1,419,0.532258064516129,124k7eo,ProstateCancer,2023-03-28T21:23:00Z
2,419,0.46774193548387094,124k7eo,ProstateCancer,2023-03-28T21:23:00Z
1,420,0.8311688311688312,124xuq5,ProstateCancer,2023-03-29T05:32:59Z
2,420,0.16883116883116883,124xuq5,ProstateCancer,2023-03-29T05:32:59Z
1,421,0.43333333333333335,124z3ts,ProstateCancer,2023-03-29T06:16:35Z
2,421,0.5666666666666667,124z3ts,ProstateCancer,2023-03-29T06:16:35Z
1,422,0.6721311475409836,1259v50,ProstateCancer,2023-03-29T13:02:05Z
2,422,0.32786885245901637,1259v50,ProstateCancer,2023-03-29T13:02:05Z
1,423,0.5833333333333334,125jjl7,ProstateCancer,2023-03-29T21:26:48Z
2,423,0.4166666666666667,125jjl7,ProstateCancer,2023-03-29T21:26:48Z
1,424,0.6,125knxp,ProstateCancer,2023-03-29T22:09:50Z
2,424,0.4,125knxp,ProstateCancer,2023-03-29T22:09:50Z
1,425,0.417910447761194,125rche,ProstateCancer,2023-03-30T02:22:40Z
2,425,0.582089552238806,125rche,ProstateCancer,2023-03-30T02:22:40Z
1,426,0.5161290322580645,1260mfs,ProstateCancer,2023-03-30T08:02:28Z
2,426,0.4838709677419355,1260mfs,ProstateCancer,2023-03-30T08:02:28Z
1,427,0.5483870967741935,126899o,ProstateCancer,2023-03-30T13:09:07Z
2,427,0.4516129032258064,126899o,ProstateCancer,2023-03-30T13:09:07Z
1,428,0.375,1268xav,ProstateCancer,2023-03-30T13:37:59Z
2,428,0.625,1268xav,ProstateCancer,2023-03-30T13:37:59Z
1,429,0.6875,126blmg,ProstateCancer,2023-03-30T15:28:33Z
2,429,0.3125,126blmg,ProstateCancer,2023-03-30T15:28:33Z
1,430,0.5,126d1xy,ProstateCancer,2023-03-30T16:42:46Z
2,430,0.5,126d1xy,ProstateCancer,2023-03-30T16:42:46Z
1,431,0.5555555555555556,126ptbg,ProstateCancer,2023-03-31T02:09:30Z
2,431,0.4444444444444444,126ptbg,ProstateCancer,2023-03-31T02:09:30Z
1,432,0.7395833333333334,126xrhp,ProstateCancer,2023-03-31T07:07:16Z
2,432,0.2604166666666667,126xrhp,ProstateCancer,2023-03-31T07:07:16Z
1,433,0.6324786324786325,126zv2f,ProstateCancer,2023-03-31T08:29:32Z
2,433,0.3675213675213675,126zv2f,ProstateCancer,2023-03-31T08:29:32Z
1,434,0.5217391304347826,12711db,ProstateCancer,2023-03-31T09:15:00Z
2,434,0.4782608695652174,12711db,ProstateCancer,2023-03-31T09:15:00Z
1,435,0.7311827956989247,1271rc0,ProstateCancer,2023-03-31T09:42:22Z
2,435,0.26881720430107525,1271rc0,ProstateCancer,2023-03-31T09:42:22Z
1,436,0.5294117647058824,127407p,ProstateCancer,2023-03-31T11:09:53Z
2,436,0.4705882352941176,127407p,ProstateCancer,2023-03-31T11:09:53Z
1,437,0.5,127rscm,ProstateCancer,2023-04-01T03:59:44Z
2,437,0.5,127rscm,ProstateCancer,2023-04-01T03:59:44Z
1,438,0.7037037037037037,127sbhd,ProstateCancer,2023-04-01T04:17:27Z
2,438,0.2962962962962963,127sbhd,ProstateCancer,2023-04-01T04:17:27Z
1,439,0.5384615384615384,1284fdy,ProstateCancer,2023-04-01T10:54:52Z
2,439,0.4615384615384616,1284fdy,ProstateCancer,2023-04-01T10:54:52Z
1,440,0.7,128gv1c,ProstateCancer,2023-04-01T20:22:19Z
2,440,0.3,128gv1c,ProstateCancer,2023-04-01T20:22:19Z
1,441,0.6388888888888888,128imtj,ProstateCancer,2023-04-01T21:50:17Z
2,441,0.3611111111111111,128imtj,ProstateCancer,2023-04-01T21:50:17Z
1,442,0.7647058823529411,128rk8w,ProstateCancer,2023-04-02T02:41:24Z
2,442,0.2352941176470588,128rk8w,ProstateCancer,2023-04-02T02:41:24Z
1,443,0.45714285714285713,12a0xu0,ProstateCancer,2023-04-03T08:44:09Z
2,443,0.5428571428571428,12a0xu0,ProstateCancer,2023-04-03T08:44:09Z
1,444,0.4,12aapxp,ProstateCancer,2023-04-03T15:35:31Z
2,444,0.6,12aapxp,ProstateCancer,2023-04-03T15:35:31Z
1,445,0.5714285714285714,12ahrs3,ProstateCancer,2023-04-03T21:43:05Z
2,445,0.42857142857142855,12ahrs3,ProstateCancer,2023-04-03T21:43:05Z
1,446,0.4794520547945205,12ajoor,ProstateCancer,2023-04-03T22:58:53Z
2,446,0.5205479452054794,12ajoor,ProstateCancer,2023-04-03T22:58:53Z
1,447,0.5,12ak9q6,ProstateCancer,2023-04-03T23:20:17Z
2,447,0.5,12ak9q6,ProstateCancer,2023-04-03T23:20:17Z
1,448,0.5,12ali10,ProstateCancer,2023-04-04T00:04:42Z
2,448,0.5,12ali10,ProstateCancer,2023-04-04T00:04:42Z
1,449,0.6595744680851063,12aq7f1,ProstateCancer,2023-04-04T02:50:24Z
2,449,0.3404255319148936,12aq7f1,ProstateCancer,2023-04-04T02:50:24Z
1,450,0.5245901639344263,12awil6,ProstateCancer,2023-04-04T06:21:14Z
2,450,0.47540983606557374,12awil6,ProstateCancer,2023-04-04T06:21:14Z
1,451,0.8666666666666667,12b3lpb,ProstateCancer,2023-04-04T10:33:04Z
2,451,0.13333333333333333,12b3lpb,ProstateCancer,2023-04-04T10:33:04Z
1,452,0.8823529411764706,12bjcvq,ProstateCancer,2023-04-04T23:34:13Z
2,452,0.1176470588235294,12bjcvq,ProstateCancer,2023-04-04T23:34:13Z
1,453,0.5357142857142857,12byymw,ProstateCancer,2023-04-05T08:27:25Z
2,453,0.4642857142857143,12byymw,ProstateCancer,2023-04-05T08:27:25Z
1,454,0.9090909090909092,12cd67y,ProstateCancer,2023-04-05T18:20:56Z
2,454,0.09090909090909093,12cd67y,ProstateCancer,2023-04-05T18:20:56Z
1,455,0.5952380952380952,12cl8i7,ProstateCancer,2023-04-05T23:57:22Z
2,455,0.4047619047619048,12cl8i7,ProstateCancer,2023-04-05T23:57:22Z
1,456,0.44047619047619047,12cmqch,ProstateCancer,2023-04-06T00:46:45Z
2,456,0.5595238095238095,12cmqch,ProstateCancer,2023-04-06T00:46:45Z
1,457,0.6842105263157895,12ctzih,ProstateCancer,2023-04-06T04:48:34Z
2,457,0.3157894736842105,12ctzih,ProstateCancer,2023-04-06T04:48:34Z
1,458,0.5,12dm1qk,ProstateCancer,2023-04-07T00:28:31Z
2,458,0.5,12dm1qk,ProstateCancer,2023-04-07T00:28:31Z
1,459,0.59375,12dp8ln,ProstateCancer,2023-04-07T02:17:17Z
2,459,0.40625,12dp8ln,ProstateCancer,2023-04-07T02:17:17Z
1,460,0.5434782608695652,12duh9i,ProstateCancer,2023-04-07T05:08:49Z
2,460,0.4565217391304347,12duh9i,ProstateCancer,2023-04-07T05:08:49Z
1,461,0.48672566371681414,12dw6zy,ProstateCancer,2023-04-07T06:04:52Z
2,461,0.5132743362831859,12dw6zy,ProstateCancer,2023-04-07T06:04:52Z
1,462,0.6216216216216216,12em6b1,ProstateCancer,2023-04-07T23:57:17Z
2,462,0.3783783783783784,12em6b1,ProstateCancer,2023-04-07T23:57:17Z
1,463,0.2307692307692308,12eoipo,ProstateCancer,2023-04-08T01:14:19Z
2,463,0.7692307692307693,12eoipo,ProstateCancer,2023-04-08T01:14:19Z
1,464,0.7096774193548387,12eril5,ProstateCancer,2023-04-08T02:50:36Z
2,464,0.2903225806451613,12eril5,ProstateCancer,2023-04-08T02:50:36Z
1,465,0.5142857142857142,12f40pb,ProstateCancer,2023-04-08T09:43:32Z
2,465,0.4857142857142857,12f40pb,ProstateCancer,2023-04-08T09:43:32Z
1,466,0.6756756756756757,12f45hz,ProstateCancer,2023-04-08T09:48:14Z
2,466,0.32432432432432434,12f45hz,ProstateCancer,2023-04-08T09:48:14Z
1,467,0.86,12fasy3,ProstateCancer,2023-04-08T14:03:10Z
2,467,0.14,12fasy3,ProstateCancer,2023-04-08T14:03:10Z
1,468,0.4375,12fuyyv,ProstateCancer,2023-04-09T04:54:14Z
2,468,0.5625,12fuyyv,ProstateCancer,2023-04-09T04:54:14Z
1,469,0.30158730158730157,12g00ht,ProstateCancer,2023-04-09T08:08:05Z
2,469,0.6984126984126984,12g00ht,ProstateCancer,2023-04-09T08:08:05Z
1,470,0.6153846153846154,12gg86m,ProstateCancer,2023-04-09T21:01:10Z
2,470,0.38461538461538464,12gg86m,ProstateCancer,2023-04-09T21:01:10Z
1,471,0.40782122905027934,12gt6z9,ProstateCancer,2023-04-10T05:33:58Z
2,471,0.5921787709497207,12gt6z9,ProstateCancer,2023-04-10T05:33:58Z
1,472,0.43333333333333335,12gtv4s,ProstateCancer,2023-04-10T05:58:30Z
2,472,0.5666666666666667,12gtv4s,ProstateCancer,2023-04-10T05:58:30Z
1,473,0.5416666666666666,12gzxzk,ProstateCancer,2023-04-10T09:38:25Z
2,473,0.4583333333333333,12gzxzk,ProstateCancer,2023-04-10T09:38:25Z
1,474,0.2916666666666667,12h04yn,ProstateCancer,2023-04-10T09:45:46Z
2,474,0.7083333333333334,12h04yn,ProstateCancer,2023-04-10T09:45:46Z
1,475,0.4025974025974026,12h7x5y,ProstateCancer,2023-04-10T15:08:55Z
2,475,0.5974025974025974,12h7x5y,ProstateCancer,2023-04-10T15:08:55Z
1,476,0.625,12hazxt,ProstateCancer,2023-04-10T17:37:58Z
2,476,0.375,12hazxt,ProstateCancer,2023-04-10T17:37:58Z
1,477,0.7555555555555555,12hhiwd,ProstateCancer,2023-04-10T22:36:22Z
2,477,0.24444444444444444,12hhiwd,ProstateCancer,2023-04-10T22:36:22Z
1,478,0.17647058823529413,12hwlst,ProstateCancer,2023-04-11T07:18:03Z
2,478,0.8235294117647058,12hwlst,ProstateCancer,2023-04-11T07:18:03Z
1,479,0.6666666666666666,12i1bb1,ProstateCancer,2023-04-11T09:56:21Z
2,479,0.3333333333333333,12i1bb1,ProstateCancer,2023-04-11T09:56:21Z
1,480,0.4705882352941176,12ih7qx,ProstateCancer,2023-04-11T21:46:43Z
2,480,0.5294117647058824,12ih7qx,ProstateCancer,2023-04-11T21:46:43Z
1,481,0.404040404040404,12isdiq,ProstateCancer,2023-04-12T04:14:43Z
2,481,0.5959595959595959,12isdiq,ProstateCancer,2023-04-12T04:14:43Z
1,482,0.55,12iswq9,ProstateCancer,2023-04-12T04:31:38Z
2,482,0.45,12iswq9,ProstateCancer,2023-04-12T04:31:38Z
1,483,0.65,12j1b3c,ProstateCancer,2023-04-12T09:09:29Z
2,483,0.35,12j1b3c,ProstateCancer,2023-04-12T09:09:29Z
1,484,0.8421052631578947,12j4pkl,ProstateCancer,2023-04-12T11:09:13Z
2,484,0.15789473684210523,12j4pkl,ProstateCancer,2023-04-12T11:09:13Z
1,485,0.3225806451612903,12j72nd,ProstateCancer,2023-04-12T12:38:27Z
2,485,0.6774193548387096,12j72nd,ProstateCancer,2023-04-12T12:38:27Z
1,486,0.5303030303030303,12ji18v,ProstateCancer,2023-04-12T20:45:02Z
2,486,0.4696969696969697,12ji18v,ProstateCancer,2023-04-12T20:45:02Z
1,487,0.5833333333333334,12jja4l,ProstateCancer,2023-04-12T21:36:41Z
2,487,0.4166666666666667,12jja4l,ProstateCancer,2023-04-12T21:36:41Z
1,488,0.7272727272727273,12jnlle,ProstateCancer,2023-04-13T00:15:50Z
2,488,0.2727272727272727,12jnlle,ProstateCancer,2023-04-13T00:15:50Z
1,489,0.8333333333333334,12js3rl,ProstateCancer,2023-04-13T02:47:17Z
2,489,0.16666666666666666,12js3rl,ProstateCancer,2023-04-13T02:47:17Z
1,490,0.52,12k1k1r,ProstateCancer,2023-04-13T08:17:48Z
2,490,0.48,12k1k1r,ProstateCancer,2023-04-13T08:17:48Z
1,491,0.5454545454545454,12k8m45,ProstateCancer,2023-04-13T12:25:04Z
2,491,0.4545454545454546,12k8m45,ProstateCancer,2023-04-13T12:25:04Z
1,492,0.4222222222222222,12krna5,ProstateCancer,2023-04-14T00:47:04Z
2,492,0.5777777777777777,12krna5,ProstateCancer,2023-04-14T00:47:04Z
1,493,0.8888888888888888,12kz3r9,ProstateCancer,2023-04-14T04:43:00Z
2,493,0.1111111111111111,12kz3r9,ProstateCancer,2023-04-14T04:43:00Z
1,494,0.873015873015873,12l8gs2,ProstateCancer,2023-04-14T08:18:13Z
2,494,0.12698412698412698,12l8gs2,ProstateCancer,2023-04-14T08:18:13Z
1,495,0.6330275229357798,12lgehi,ProstateCancer,2023-04-14T12:25:44Z
2,495,0.3669724770642202,12lgehi,ProstateCancer,2023-04-14T12:25:44Z
1,496,0.6559139784946236,12lh39r,ProstateCancer,2023-04-14T12:49:52Z
2,496,0.34408602150537637,12lh39r,ProstateCancer,2023-04-14T12:49:52Z
1,497,0.78125,12lr6t6,ProstateCancer,2023-04-14T19:31:09Z
2,497,0.21875,12lr6t6,ProstateCancer,2023-04-14T19:31:09Z
1,498,0.5,12lu6k5,ProstateCancer,2023-04-14T21:32:34Z
2,498,0.5,12lu6k5,ProstateCancer,2023-04-14T21:32:34Z
1,499,0.21875,12m8un7,ProstateCancer,2023-04-15T04:57:51Z
2,499,0.78125,12m8un7,ProstateCancer,2023-04-15T04:57:51Z
1,500,0.7142857142857143,12n184h,ProstateCancer,2023-04-15T22:45:43Z
2,500,0.2857142857142857,12n184h,ProstateCancer,2023-04-15T22:45:43Z
1,501,1,12nekir,ProstateCancer,2023-04-16T04:54:22Z
2,501,0,12nekir,ProstateCancer,2023-04-16T04:54:22Z
1,502,0.6333333333333333,12npmcf,ProstateCancer,2023-04-16T11:09:05Z
2,502,0.36666666666666664,12npmcf,ProstateCancer,2023-04-16T11:09:05Z
1,503,0.875,12nwiuu,ProstateCancer,2023-04-16T15:19:24Z
2,503,0.125,12nwiuu,ProstateCancer,2023-04-16T15:19:24Z
1,504,0.8888888888888888,12ofza6,ProstateCancer,2023-04-17T02:26:20Z
2,504,0.1111111111111111,12ofza6,ProstateCancer,2023-04-17T02:26:20Z
1,505,0.5333333333333333,12owfab,ProstateCancer,2023-04-17T11:16:34Z
2,505,0.4666666666666667,12owfab,ProstateCancer,2023-04-17T11:16:34Z
1,506,0.8095238095238095,12qa82n,ProstateCancer,2023-04-18T14:23:19Z
2,506,0.1904761904761905,12qa82n,ProstateCancer,2023-04-18T14:23:19Z
1,507,0.6,12qcod9,ProstateCancer,2023-04-18T15:59:03Z
2,507,0.4,12qcod9,ProstateCancer,2023-04-18T15:59:03Z
1,508,0.6,12qovqa,ProstateCancer,2023-04-19T00:28:32Z
2,508,0.4,12qovqa,ProstateCancer,2023-04-19T00:28:32Z
1,509,0.6785714285714286,12r4boh,ProstateCancer,2023-04-19T07:03:59Z
2,509,0.32142857142857145,12r4boh,ProstateCancer,2023-04-19T07:03:59Z
1,510,0.5909090909090909,12r5baj,ProstateCancer,2023-04-19T07:35:43Z
2,510,0.4090909090909091,12r5baj,ProstateCancer,2023-04-19T07:35:43Z
1,511,0.59375,12s1v7u,ProstateCancer,2023-04-20T02:30:09Z
